Name,Yelp Rating,NYC Rating
juice-hugger-cafe-brooklyn-2,4.5,25.142857142857142
chinantla-brooklyn,4.0,17.161290322580644
new-york-marriott-marquis-new-york-3,3.5,8.2
19-cafe-new-york,4.5,5.75
glaze-teriyaki-grill-new-york-2,3.5,15.25
betony-new-york,4.0,13.88888888888889
golden-punjab-south-richmond-hill,4.0,21.058823529411764
hot-tasty-bakery-coffee-kew-gardens,2.5,37.28888888888889
tasty-hand-pulled-noodles-new-york,4.0,0.0
co-ba-new-york,3.5,19.916666666666668
papaya-king-new-york-3,4.0,18.59090909090909
el-beit-brooklyn,3.5,17.90625
bambino-ii-glendale,4.0,17.5
uncle-vanya-cafe-new-york-2,3.5,21.122448979591837
31st-avenue-gyro-astoria-2,2.5,7.333333333333333
sababa-lounge-brooklyn,5.0,4.142857142857143
nomad-new-york,3.5,11.954545454545455
guadalajara-de-dia-2-corp-ridgewood,4.0,20.791666666666668
midtown-1015-new-york-2,3.0,15.5
sullivan-street-bakery-new-york-3,4.5,7.666666666666667
halsey-street-grill-brooklyn,3.0,22.192307692307693
teds-corner-tavern-new-york,4.5,9.0
viannely-brooklyn,3.0,22.22222222222222
bar-b-q-tonight-bellerose,3.0,7.6
casa-bella-restaurant-new-york,2.0,19.047619047619047
spice-market-new-york,3.5,22.6
fresh-salt-new-york,4.0,24.5
il-salumaio-new-york,4.5,14.625
gotham-west-market-new-york,4.0,14.0
logans-cafe-queens,5.0,18.8
iguana-new-york-2,3.0,22.48
basera-indian-bistro-new-york-2,3.5,25.181818181818183
yakitori-taisho-new-york,4.0,25.571428571428573
ethlyns-caribbean-bakery-east-flatbush,1.0,2.0
machiavelli-new-york,3.5,23.0
salud-brooklyn,3.5,7.5
sandys-deli-and-roti-south-richmond-hill,4.0,17.413793103448278
vixen-ridgewood,5.0,13.814814814814815
manhattan-proper-new-york,4.0,9.375
brooklyn-mac-brooklyn,3.5,16.571428571428573
lennys-ultimate-sandwich-new-york-5,5.0,13.333333333333334
pepe-giallo-new-york,4.0,24.035714285714285
gotham-comedy-club-new-york,3.5,12.411764705882353
nyc-healthy-bites-new-york,3.5,15.11111111111111
hive-thai-cooking-new-york,3.5,17.90909090909091
mi-tierra-cafeteria-restaurant-new-york,2.5,23.53191489361702
great-wall-new-york,4.5,17.405405405405407
king-garden-long-island-city,3.5,17.833333333333332
vino-levantino-new-york,4.5,7.333333333333333
aji18-sushi-new-york,1.0,21.107142857142858
bar-sardine-new-york,4.0,17.0
prime-cafe-new-york,3.5,29.03846153846154
koyzina-kafe-new-york,3.0,35.77272727272727
piccoli-trattoria-brooklyn,4.5,9.2
tatiana-restaurant-brooklyn,3.5,24.347826086956523
stout-nyc-new-york,3.5,11.666666666666666
shanghai-cafe-new-york-4,3.5,8.857142857142858
cherry-hill-gourmet-market-brooklyn,4.0,18.90909090909091
pates-et-traditions-brooklyn,4.5,9.428571428571429
frenasia-howard-beach,3.0,11.181818181818182
grand-central-terminal-new-york,4.5,1.0
aki-japanese-cuisine-long-island-city,3.0,18.3
tmv-luncheonette-new-york,3.5,15.0
lilis-asian-cuisine-and-sushi-bar-new-york,2.5,34.140845070422536
gold-star-bar-south-river,5.0,8.0
los-girasoles-restaurant-bronx-2,4.0,36.280701754385966
new-china-wok-chinese-kitchen-brooklyn-2,4.0,23.390243902439025
ace-bar-new-york,3.5,19.72
mamajuana-cafe-woodside-4,3.0,17.742857142857144
alachi-masala-new-york,3.5,26.291666666666668
la-boulangerie-lopez-brooklyn,4.0,18.529411764705884
kinfolk-brooklyn,3.5,8.833333333333334
cafe-argentino-brooklyn,3.5,18.066666666666666
the-village-den-restaurant-new-york,3.0,12.0
rice-thai-kitchen-brooklyn,3.0,18.818181818181817
helen-mills-event-space-and-theater-new-york,4.5,8.0
mamas-empanadas-jackson-heights,4.0,10.222222222222221
new-super-snack-flushing,3.5,14.071428571428571
chen-won-dim-sum-and-bakery-brooklyn,3.0,24.666666666666668
cheesy-pizza-new-york,3.0,15.35
food-hut-caribbean-cuisine-new-york,3.5,11.846153846153847
nusara-thai-kitchen-elmhurst,4.0,24.0
shamas-deli-new-york,4.0,13.863636363636363
tehuitzingo-new-york,4.0,21.057142857142857
coco-fresh-tea-and-juice-new-york-2,4.0,30.857142857142858
new-victory-brooklyn,4.0,24.615384615384617
chikalicious-dessert-bar-new-york-3,4.0,17.384615384615383
pine-box-rock-shop-brooklyn,4.0,10.272727272727273
table-87-brooklyn,4.0,10.75
maya-taqueria-brooklyn,3.5,14.96
brazil-grill-new-york-2,2.5,27.710526315789473
peters-since-1969-brooklyn,3.5,19.08695652173913
madison-square-garden-new-york,4.0,0.0
merci-market-new-york,4.0,27.548387096774192
mr-tongs-rego-park,3.5,19.377777777777776
simple-cafe-and-restaurant-brooklyn,3.5,8.333333333333334
blue-fin-new-york,3.5,10.818181818181818
trieste-restaurant-jackson-heights,3.5,10.285714285714286
ma-n-pop-soul-food-brooklyn,3.5,17.0
my-little-pizzeria-brooklyn,4.0,13.857142857142858
twist-and-smashd-sports-astoria,3.0,17.4
tre-new-york,3.5,12.157894736842104
the-edison-ballroom-new-york-2,4.0,18.76923076923077
rockaway-taco-rockaway,4.0,14.384615384615385
mannys-brooklyn,4.5,0.0
rakka-cafe-new-york,3.5,22.157894736842106
elim-deli-cafe-new-york,4.5,29.327868852459016
snack-dragon-taco-shack-new-york,3.5,15.076923076923077
masala-times-new-york-3,4.0,23.794871794871796
alis-trinidad-roti-shop-brooklyn-2,4.0,21.17391304347826
yummy-yummy-chinese-restaurant-brooklyn,3.5,18.944444444444443
chola-new-york-3,4.0,6.8
7-stars-pizzeria-hoboken,2.0,19.466666666666665
tru-astoria-astoria,4.0,19.333333333333332
nonnas-l-e-s-pizzeria-new-york-2,4.0,18.52
sofra-cafe-sunnyside,4.0,17.875
wharf-bar-and-grill-new-york,3.5,11.0
ajisai-japanese-restaurant-new-york-2,3.5,26.517857142857142
kung-fu-xiao-long-bao-flushing,3.5,17.56
goloka-juice-bar-and-health-shop-new-york-2,5.0,13.823529411764707
krupa-grocery-brooklyn,4.5,4.666666666666667
olde-brooklyn-bagel-shoppe-brooklyn,3.0,12.794117647058824
bryant-park-hotel-new-york,4.0,0.0
silver-spoon-food-court-elmhurst,3.5,18.901960784313726
bar-pitti-new-york,3.5,13.23076923076923
rossettis-pizza-new-york,2.5,23.806451612903224
print-new-york,4.0,8.833333333333334
el-paso-taqueria-new-york-3,3.0,23.867924528301888
kyedong-fried-chicken-flushing,4.0,17.523809523809526
sweetgreen-new-york-3,3.5,9.0
everett-c-and-c-brooklyn,3.5,27.833333333333332
davids-bagels-new-york,4.0,25.1
san-marco-pizzeria-brooklyn,3.5,21.41176470588235
new-york-falafel-brooklyn,4.5,19.153846153846153
spin-new-york-2,3.5,6.833333333333333
le-café-coffee-new-york-2,4.0,8.8
hearth-new-york,4.0,23.157894736842106
w-new-york-times-square-new-york-2,3.5,7.666666666666667
ofrenda-new-york,4.0,9.0
shanghai-pavillion-new-york-2,3.5,19.392857142857142
la-giara-new-york,3.0,16.4
hong-kong-express-ridgewood,4.0,8.8
pinkys-jamaican-and-american-restaurant-new-york,3.5,12.0
union-league-club-new-york,4.0,18.142857142857142
la-amistad-bakery-murray-hill,3.5,16.235294117647058
air-canada-maple-leaf-lounge-new-york,3.5,24.0
bisous-ciao-new-york,4.0,11.6
jacob-restaurant-new-york-3,4.0,12.785714285714286
s-and-s-calabro-pizza-astoria,4.0,23.4
holiday-inn-express-manhattan-times-square-south-new-york,4.5,5.0
red-rooster-new-york-2,3.5,20.47826086956522
lennys-pizzeria-brooklyn-3,3.5,22.506172839506174
hot-point-pot-flushing,3.5,26.6
casa-adela-new-york,4.0,20.714285714285715
new-mings-delight-new-york,3.0,31.6
contra-new-york,4.0,17.307692307692307
hammonds-bakery-and-jerk-center-brooklyn,4.0,18.541666666666668
tartinery-new-york-6,3.5,20.076923076923077
new-york-law-school-new-york-2,3.0,9.4
j-and-l-family-pizzeria-queens,4.5,2.0
jean-danet-pastry-brooklyn-2,4.0,20.16216216216216
the-lobster-place-new-york,4.0,36.5
saggio-new-york,4.0,15.12
seattle-cafe-new-york-5,3.0,22.166666666666668
gong-cha-new-york-2,4.0,8.818181818181818
dunkin-donuts-and-baskin-robbins-new-york-4,3.5,11.181818181818182
ultimate-bakery-shop-inc-brooklyn,2.5,20.037037037037038
don-gabriel-bakery-restaurant-brooklyn,4.5,10.0
river-styx-brooklyn,3.5,8.777777777777779
gina-la-fornarina-west-side-new-york,3.0,17.675
cafe-madeline-brooklyn,4.0,26.9
neirs-tavern-woodhaven-2,3.5,15.885714285714286
aliottas-pizzeria-new-york,3.5,22.933333333333334
tung-thong-thai-restaurant-new-york,4.0,15.875
the-centurion-lounge-east-elmhurst,5.0,0.0
magnaflora-design-and-events-brooklyn-2,5.0,12.0
marrakech-door-brooklyn,3.0,12.0
royal-caterers-massapequa,5.0,37.96078431372549
passage-brooklyn,3.0,20.227272727272727
sunrise-mart-new-york,4.0,15.53125
el-rancho-colombiano-union-city,4.5,19.75
tai-pan-bakery-new-york,3.5,17.63157894736842
the-metropolitan-museum-of-art-new-york-3,5.0,14.0
whitestone-bagels-factory-whitestone,4.0,10.88888888888889
california-pizza-kitchen-new-york-2,3.5,15.630434782608695
taka-taka-new-york,3.0,18.11764705882353
hope-and-anchor-brooklyn,3.5,20.210526315789473
vbar-new-york-3,4.0,17.294117647058822
bluestone-lane-coffee-new-york-4,4.0,0.0
hibiscus-restaurant-and-lounge-ii-queens-village,2.5,19.058823529411764
janelles-caribbean-restaurant-brooklyn,3.0,29.6
manhattan-cricket-club-new-york-3,4.0,17.357142857142858
exit-night-club-new-york,4.5,17.333333333333332
la-slowteria-brooklyn,4.0,18.70967741935484
me-casa-jersey-city,4.5,36.015151515151516
jacobs-pickles-new-york,4.0,13.0
lemonq-sunset-park,3.5,10.0
chop-chop-brooklyn,2.5,11.857142857142858
il-mulino-new-york-4,4.0,16.78048780487805
asiate-new-york,4.0,22.714285714285715
bagel-talk-new-york,3.5,16.8
pastrami-queen-new-york,4.0,15.181818181818182
mexican-festival-new-york-2,3.0,3.5
hillside-brooklyn,4.0,2.0
piccola-strada-new-york,4.0,8.416666666666666
shing-wong-restaurant-inc-new-york,3.0,7.25
cafe-spice-express-new-york,2.5,15.681818181818182
el-coyote-bar-and-grill-corp-corona,1.5,16.42105263157895
69-coffee-shop-woodside,3.0,8.5
vesuvio-bakery-new-york-2,4.0,18.533333333333335
the-tippler-new-york,4.0,18.939393939393938
wan-chai-seafood-restaurant-flushing,4.0,17.2
ess-a-bagel-new-york,4.0,8.5
taqueria-santa-fe-woodside-2,4.0,18.555555555555557
red-rooster-new-york-2,3.5,0.0
room-service-new-york-6,3.5,10.0
harlem-pizza-co-new-york,4.5,2.6666666666666665
wah-fung-1-fast-food-new-york-2,4.5,23.5
shanghai-new-york,3.5,16.727272727272727
turkish-cuisine-new-york,3.5,19.451612903225808
akura-sushi-new-york,3.5,14.15
amici-restaurant-and-cafe-brooklyn,4.5,29.692307692307693
taqueria-y-fonda-la-mexicana-new-york-2,4.0,20.863636363636363
the-black-ant-new-york-2,4.0,18.88888888888889
pillow-cafe-lounge-brooklyn-3,4.0,26.928571428571427
ko-sushi-new-york-4,3.5,44.64150943396226
tom-and-toon-new-york,3.5,16.428571428571427
annies-kitchen-flushing,2.5,22.2
t-g-i-fridays-forest-hills,2.5,15.222222222222221
sothebys-terrace-cafe-new-york,3.5,15.777777777777779
milosun-sushi-new-york-2,3.5,27.22222222222222
crepes-du-nord-new-york,4.0,14.842105263157896
calle-ocho-new-york,4.0,8.2
inc-lounge-new-york,3.0,17.964285714285715
bier-international-new-york,3.5,17.1
ici-french-country-kitchen-brooklyn,4.0,19.526315789473685
injera-new-york,4.5,27.25
mud-new-york-3,4.0,11.8
mila-cafe-new-york,4.0,7.090909090909091
nanoosh-new-york,3.5,18.107692307692307
1-or-8-brooklyn,4.0,22.529411764705884
the-park-new-york-2,3.0,20.47826086956522
amarin-cafe-brooklyn,4.0,16.266666666666666
port-authority-food-court-new-york,4.0,17.545454545454547
grill-on-the-hill-new-york,3.5,9.75
uzbechka-bensonhurst,4.0,29.944444444444443
bibble-and-sip-new-york-2,4.5,3.0
flatiron-green-cafe-new-york,4.0,25.416666666666668
jin-guang-house-brooklyn,3.0,10.2
dunkin-donuts-brooklyn-43,4.0,18.238095238095237
jfk-chicken-express-jamaica,1.0,12.666666666666666
selena-rosa-mexicana-new-york,4.0,35.0
dopo-east-new-york,4.0,20.0
yosweets-frozen-yogurt-brooklyn,4.0,11.23076923076923
el-manantial-restaurant-queens,5.0,11.0
fruitti-yummi-frozen-yogurt-ridgewood,4.0,10.0
super-wings-brooklyn-4,3.5,26.318181818181817
amsterdam-social-new-york,4.0,21.047619047619047
parish-brooklyn,3.5,16.666666666666668
luna-ristorante-new-york-2,3.5,27.12
shun-lee-west-new-york,3.0,23.75862068965517
plaza-food-court-new-york,2.5,12.555555555555555
effys-cafe-new-york,3.5,10.666666666666666
egg-shop-new-york-3,3.5,12.4
chao-fang-restaurant-flushing,4.0,17.633333333333333
room-55-glendale,4.5,11.0
nobu-57-new-york,4.0,6.888888888888889
café-minerva-manhattan-3,3.5,25.0
cafe-58-brooklyn,4.0,25.59090909090909
jin-ramen-new-york,4.0,16.61904761904762
la-churreria-new-york,4.0,18.526315789473685
buona-pizza-westfield,3.5,19.142857142857142
fast-and-fresh-deli-brooklyn,4.0,21.12
ippudo-westside-new-york,4.0,2.0
darling-coffee-new-york,4.0,22.35
lattanzi-ristorante-new-york,3.5,2.3333333333333335
prosperity-dumpling-new-york,4.5,26.0
terrace-club-new-york,4.0,13.375
gu-gong-tan-flushing,4.0,28.140350877192983
vikkis-restaurant-brooklyn,3.0,36.25974025974026
caoba-brooklyn-bistro-brooklyn,3.5,30.0
aloft-new-york-brooklyn-brooklyn,3.0,14.789473684210526
molly-blooms-sunnyside-3,4.0,28.5
hibernia-new-york,4.0,19.842105263157894
sizzle-falafel-bar-and-shawarma-fresh-meadows-2,3.5,9.0
el-museo-del-barrio-new-york,4.0,5.75
da-marino-restaurant-new-york,3.5,24.520833333333332
supper-new-york,4.0,28.18918918918919
linen-hall-new-york,3.5,0.0
ethos-taverna-new-york,3.5,12.0
dil-e-punjab-deli-new-york,4.5,25.8
brooklyn-piggies-new-york,3.0,7.0
the-sweet-shop-nyc-new-york,4.5,2.4
rustys-flavor-new-york,4.0,29.9375
maras-cafe-and-bakery-brooklyn,3.0,18.863636363636363
whole-foods-market-new-york-3,3.5,10.0
empire-state-building-new-york-2,4.0,10.666666666666666
absolute-thai-new-york,4.5,11.0
renaissance-java-cafe-brooklyn,3.0,16.8
taste-of-bengal-astoria,4.0,8.545454545454545
aqueduct-racetrack-south-ozone-park,2.5,18.705882352941178
the-red-cat-new-york,4.0,23.032258064516128
gato-new-york,4.0,2.0
russian-vodka-room-new-york,4.0,7.266666666666667
robataya-ny-new-york,4.0,10.0
penthouse808-new-york-2,3.0,23.069767441860463
lyric-diner-new-york,2.5,17.304347826086957
ginza-japanese-restaurant-new-york,3.5,24.376623376623378
dai-wah-yummy-city-brooklyn,1.5,27.225352112676056
benares-new-york-2,4.0,29.743589743589745
tommaso-restaurant-brooklyn-2,3.5,19.794871794871796
wondee-siam-new-york-3,4.0,24.40740740740741
park-plaza-restaurant-brooklyn-heights-2,3.5,37.76315789473684
dags-patio-cafe-new-york,3.0,13.73913043478261
uptown-veg-inc-new-york,4.0,27.61111111111111
seafood-juniors-new-york,3.0,14.0
meal-mart-brooklyn,4.5,9.125
indian-spice-park-slope,5.0,9.0
new-york-institute-of-technology-new-york,4.5,8.0
i-food-i-sea-i-eat-kew-gardens-2,5.0,22.88235294117647
colony-club-new-york,5.0,10.0
el-malecon-restaurant-new-york-3,4.0,17.428571428571427
tabata-ramen-2-new-york,3.5,15.23076923076923
lexington-brass-new-york,3.5,43.64102564102564
wxou-radio-bar-new-york,3.5,14.882352941176471
el-gran-castillo-de-jagua-brooklyn,4.0,9.0
bella-pizza-astoria,3.0,17.42063492063492
new-sunny-east-88-new-york,3.0,17.75
breakroom-new-york,4.5,5.666666666666667
gatsbys-bar-and-restaurant-new-york,2.5,21.423076923076923
leanly-chinese-food-brooklyn,3.5,22.61111111111111
fort-hamilton-diner-brooklyn,3.5,17.743589743589745
bombay-sandwich-co-new-york,4.0,17.0
tost-cafe-new-york-2,1.5,14.621621621621621
amaze-new-york,3.0,25.173076923076923
a-and-e-television-networks-new-york,3.0,0.6666666666666666
east-harbor-seafood-palace-brooklyn,4.0,15.837837837837839
davids-bagels-new-york,4.0,18.958333333333332
bennys-lung-sheng-new-york,2.0,21.384615384615383
dumpling-man-new-york,3.5,12.727272727272727
rockwood-music-hall-new-york,4.5,9.25
soba-totto-new-york,4.0,22.235294117647058
67-burger-brooklyn,4.0,4.833333333333333
le-bernardin-new-york,4.5,14.619047619047619
sanur-new-york,3.5,18.5
rabbithole-restaurant-brooklyn,4.0,14.807692307692308
kings-chef-astoria,4.0,11.333333333333334
battery-gardens-new-york-2,3.5,20.108695652173914
yogurt-city-new-york,3.5,12.083333333333334
lunch-box-buffet-new-york,3.0,29.057692307692307
tanoreen-brooklyn-2,4.0,22.095238095238095
singas-famous-pizza-and-grill-long-island-city,3.5,9.666666666666666
luigis-pizza-brooklyn,4.5,3.6
kajitsu-new-york-3,4.0,12.9375
luceys-lounge-brooklyn,4.0,10.5
district-tap-house-new-york,4.0,0.0
bakhter-halal-kababs-fresh-meadows,4.0,17.735294117647058
calliope-new-york,3.5,10.473684210526315
chal-chilli-new-york,3.0,29.6875
16-handles-hoboken,4.5,8.615384615384615
gargiulos-brooklyn,3.5,15.038461538461538
carroll-gardens-classic-diner-brooklyn,3.0,12.0
la-contenta-new-york,5.0,2.0
tuck-shop-new-york,4.0,19.205128205128204
rosa-mexicano-new-york-6,3.5,13.390243902439025
arabelle-new-york,3.0,19.714285714285715
smile-of-the-beyond-jamaica,4.0,19.666666666666668
ba-xuyen-brooklyn-2,4.5,42.55555555555556
qq-star-chinese-food-brooklyn-9,5.0,11.428571428571429
saharas-turkish-cuisine-new-york,4.0,19.714285714285715
los-tacos-no-1-new-york,4.5,4.0
la-lanterna-di-vittorio-new-york,4.0,17.542857142857144
westway-new-york,2.5,9.333333333333334
julianas-pizza-brooklyn,4.5,12.153846153846153
kiku-asian-bistro-brooklyn,4.0,16.5
soho-house-new-york,4.0,30.56756756756757
mi-tierra-ecuatoriana-brooklyn,4.0,17.404761904761905
america-gourmet-food-new-york,3.0,27.895833333333332
twist-on-thai-cafe-hopatcong,4.0,27.333333333333332
dragon-house-brooklyn,4.0,22.071428571428573
the-mermaid-inn-new-york,4.0,18.96875
great-wall-new-york,4.5,9.866666666666667
carioca-grill-astoria,4.0,10.157894736842104
o-flanagans-new-york,3.0,17.416666666666668
upright-coffee-brooklyn,4.5,13.285714285714286
song-brooklyn,3.5,10.6
no-quarter-brooklyn,2.5,14.076923076923077
forno-siciliano-astoria,4.0,15.285714285714286
wahoos-fish-tacos-new-york,3.5,14.818181818181818
pecoshitas-jackson-heights,3.5,12.0
la-maison-du-croque-monsieur-new-york,4.0,10.76
taj-cafe-fairfield,5.0,9.3
cantine-parisienne-new-york,3.5,37.375
blue-ribbon-sushi-bar-new-york-3,3.5,9.0
ornella-trattoria-italiana-astoria,4.0,24.923076923076923
the-city-bakery-new-york,3.5,9.25
porchetta-new-york,3.5,18.058823529411764
taro-brooklyn,2.5,17.151515151515152
waga-espresso-new-york,3.0,3.0
oriental-star-kitchen-saint-albans,3.5,18.636363636363637
fontana-di-trevi-restaurant-leonia,4.0,6.666666666666667
cafe-at-your-mother-in-law-brooklyn-2,1.0,20.666666666666668
golden-house-astoria-5,3.0,24.46153846153846
lomzynianka-brooklyn,4.5,32.31481481481482
lavar-hair-designs-new-york,3.5,2.0
shun-lee-palace-new-york,3.5,19.925925925925927
tessa-new-york,4.0,9.0
the-ides-bar-brooklyn,3.5,8.615384615384615
esperanto-new-york,3.5,14.3
east-meets-west-brooklyn,3.0,18.0
la-bottega-new-york,3.5,30.76923076923077
yogurt-couture-bayside,2.5,19.235294117647058
lemongrass-grill-brooklyn-2,3.5,4.2
mitsuwa-marketplace-edgewater,4.5,12.909090909090908
201-bar-and-restaurant-new-york,3.5,23.2
noormans-kil-brooklyn,4.5,18.210526315789473
sybils-bakery-south-richmond-hill,3.5,21.636363636363637
russos-on-the-bay-howard-beach,4.0,17.357142857142858
la-adelita-restaurant-woodside,3.5,21.4
marta-new-york-7,3.5,27.0
mi-bella-dama-brooklyn,3.5,28.563636363636363
little-miss-muffin-n-her-stuffin-new-york,4.5,2.0
delicias-pizza-and-fried-chicken-flushing-8,3.5,15.807692307692308
pink-tea-cup-brooklyn,2.5,6.666666666666667
great-wall-kitchen-teaneck,3.5,18.704225352112676
new-home-sing-new-york,3.0,33.666666666666664
80-riverside-cafe-new-york,4.5,2.5
baruch-college-new-york,3.5,23.19607843137255
tropical-sensation-new-york-2,3.5,26.725
andaz-5th-avenue-new-york-2,4.0,20.70731707317073
chicken-on-fire-ozone-park,4.5,8.5
mat-ba-ram-restaurant-flushing,4.0,22.0
the-landmark-loews-jersey-theatre-jersey-city,5.0,15.954545454545455
lennys-bagels-new-york-2,4.0,17.424242424242426
cheryls-global-soul-brooklyn,4.0,9.375
sapphire-indian-cuisine-new-york,3.5,24.875
new-world-mall-food-court-flushing,4.0,15.714285714285714
margon-new-york,4.0,27.04
toys-r-us-new-york,4.0,16.473684210526315
becketts-bar-and-grill-new-york,2.5,24.86111111111111
dos-toros-taqueria-new-york,4.0,1.5
mars-cafe-new-york,3.5,34.828125
city-hall-restaurant-new-york-2,3.5,22.933333333333334
open-door-long-island-city,4.0,16.045454545454547
liu-garden-bushwick,3.0,18.066666666666666
lucky-vegetarian-sunset-park,5.0,2.6666666666666665
cafe-katja-new-york,4.5,17.146341463414632
tacombi-cafe-el-presidente-new-york-3,3.5,6.8
the-wicked-monk-brooklyn-3,3.5,14.0
billet-and-bellows-williamsburg,4.5,6.0
tasty-king-new-york,3.5,43.6
suite-new-york,3.5,21.785714285714285
anotheroom-new-york,4.0,10.541666666666666
cam-tak-express-restaurant-brooklyn,4.5,23.24137931034483
village-38-new-york,2.5,28.73469387755102
peking-chinese-restaurant-queens,3.5,14.852941176470589
amys-cafe-and-bakery-new-york,4.0,21.8125
avery-fisher-hall-new-york,3.5,15.444444444444445
el-charro-bakery-brooklyn,4.0,16.272727272727273
jungle-cafe-greenpoint,4.5,10.466666666666667
la-mela-ristorante-new-york,3.5,20.25
the-classic-diner-richmond-hill,4.0,10.2
astoria-pizza-factory-astoria,4.5,30.25
haagen-dazs-shop-brooklyn-2,2.5,12.098765432098766
normas-new-york,3.5,18.88888888888889
pierre-loti-new-york-6,4.0,0.0
brooklyn-stoops-brooklyn-2,4.0,28.508474576271187
court-pastry-shop-brooklyn,4.5,11.8
tea-magic-new-york-2,3.5,9.11111111111111
taboonette-new-york,4.0,14.68421052631579
kasumi-sushi-and-bbq-brooklyn,4.0,16.533333333333335
antonucci-cafe-new-york,4.0,19.266666666666666
rouge-ny-new-york-3,5.0,15.64
café-minerva-manhattan-3,3.5,17.29032258064516
la-villita-brooklyn,4.0,20.352941176470587
takahachi-bakery-new-york,4.0,20.555555555555557
central-cafe-brooklyn,4.0,39.15873015873016
brooklyn-public-library-central-library-brooklyn,4.0,31.181818181818183
ninth-street-espresso-new-york-6,4.5,17.0
four-seasons-hotel-new-york-new-york-2,4.0,17.36
the-metropolitan-museum-of-art-new-york-3,5.0,7.333333333333333
glasers-bake-shop-new-york,4.5,20.714285714285715
sushi-gallery-brooklyn,4.5,4.25
kailash-parbat-new-york-2,3.5,28.285714285714285
the-proper-cafe-cambria-heights,4.0,35.784615384615385
the-pod-51-hotel-new-york-3,4.0,11.764705882352942
cobble-hill-cinemas-brooklyn,4.0,9.88888888888889
maggie-moos-jersey-city,3.5,4.9411764705882355
inhabit-karaoke-lounge-new-york,3.5,9.0
onomea-brooklyn,4.0,18.0
lost-weekend-nyc-new-york-2,3.5,8.5
antojitos-ecuatorianos-brooklyn,4.0,0.0
ovest-pizzoteca-new-york,4.0,21.516129032258064
big-smoke-burger-new-york,3.5,16.77777777777778
nostrand-avenue-pub-brooklyn,4.0,8.2
ocean-grill-new-york,4.0,34.035714285714285
sukhumvit-51-new-york,4.0,17.5
arharn-thai-restaurant-astoria,4.0,22.89830508474576
little-box-new-york-2,3.5,4.0
nom-wah-tea-parlor-new-york,3.5,30.75609756097561
starplex-cinemas-east-windsor-town-center-plaza-east-windsor,3.5,24.924242424242426
hornado-ecuatoriano-jackson-heights,4.0,29.840336134453782
spicy-village-new-york,4.0,14.0
a-sushi-forest-hills,4.0,5.0
dannys-szechuan-garden-howard-beach,3.0,19.942857142857143
king-kabab-jamaica,4.0,19.53488372093023
whitman-and-bloom-new-york,4.0,19.47222222222222
pizza-park-new-york,4.0,23.641025641025642
lomzynianka-brooklyn,4.5,23.0
three-letters-brooklyn,4.0,22.153846153846153
crave-espresso-bar-new-york-3,3.5,11.5
bleachers-67-ridgewood,4.0,23.25
ricks-cabaret-new-york-2,4.0,14.590909090909092
warique-new-york,3.5,19.56756756756757
madison-square-garden-new-york,4.0,5.111111111111111
perfect-picnic-nyc-manhattan,5.0,21.133333333333333
sushi-metsuyan-flushing,3.0,15.777777777777779
friends-pizza-cafe-brooklyn,3.0,18.129032258064516
almanac-new-york,4.5,10.833333333333334
juniors-restaurant-new-york-6,4.0,12.0
ocean-grill-new-york,4.0,28.666666666666668
istanbul-turkish-cafe-and-restaurant-brooklyn,3.5,27.678571428571427
hai-sun-chinese-restaurant-brooklyn,3.5,15.071428571428571
calle-ocho-new-york,4.0,0.0
irving-farm-coffee-roasters-new-york-2,4.0,9.117647058823529
la-fonda-new-york,3.0,22.107142857142858
ali-baba-turkish-cuisine-new-york-3,4.0,15.620689655172415
pizza-express-jersey-city-12,2.5,21.764705882352942
gyu-kaku-japanese-bbq-new-york,4.0,20.227272727272727
corato-pizza-ii-ridgewood,3.0,13.384615384615385
i-sodi-new-york,4.0,17.84
la-gringa-taqueria-brooklyn-2,3.5,10.0
glendale-diner-glendale,3.5,13.090909090909092
new-li-hing-restaurant-brooklyn,3.0,19.026315789473685
almondine-bakery-brooklyn,4.0,24.25
kami-asian-restaurant-brooklyn,3.0,18.037037037037038
chao-thai-too-elmhurst,3.5,26.046153846153846
bogota-latin-bistro-brooklyn,4.0,40.75757575757576
rockys-number-ii-new-york,4.0,20.358974358974358
aaa-ichiban-sushi-new-york-2,4.0,20.70212765957447
anchor-coffee-and-corp-brooklyn,4.5,6.0
pongal-new-york-2,3.5,33.875
the-morgan-library-and-museum-new-york-3,4.5,7.8
piccolos-pizza-brooklyn,4.5,15.055555555555555
wendys-new-york-7,4.0,16.703971119133573
motorino-brooklyn-2,4.0,13.0
the-station-bar-and-grill-garwood,3.0,14.107142857142858
valles-cafe-forest-hills-110,4.0,20.666666666666668
maison-kayser-new-york,4.0,8.875
falafel-off-the-corner-new-york,3.5,16.210526315789473
arya-kabob-house-flushing-2,4.5,11.8
caledonia-bar-new-york-3,4.5,0.0
java-girl-new-york,3.5,19.84090909090909
island-salad-new-york,4.0,23.70175438596491
shapeshifter-lab-brooklyn,4.0,5.5
o-bs-bakery-jamaica-2,2.0,20.44736842105263
churrascaria-plataforma-new-york-3,4.0,27.428571428571427
the-atlantic-chipshop-brooklyn,4.0,23.13888888888889
district-tap-house-new-york,4.0,12.0
iron-sushi-new-york,3.5,32.25
chin-chin-thai-kitchen-woodside,4.5,4.0
tugboat-tea-company-brooklyn,4.0,11.333333333333334
keetsa-mattress-new-york,5.0,6.25
